"id_tester","id_item","pays","num_stimulus","feculents_fix","proteines_fix","fruits_fix","legumes_fix","fix_tot","feculents_tps","proteines_tps","fruits_tps","legumes_tps","tps_tot","pct_feculents_tps","pct_proteines_tps","pct_fruits_tps","pct_legumes_tps","max","cat_max_tps","pct_feculents_fix","pct_proteines_fix","pct_fruits_fix","pct_legumes_fix","cat_max_fix"
"473d2e90-02dd-483e-ad19-3966ec20050a","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,15,0,7,17,39,5935,0,3781,5317,15033,39.4798110822856,0,25.1513337324553,35.3688551852591,17,"feculents",38.4615384615385,0,17.9487179487179,43.5897435897436,"legumes"
"03964ff9-d24f-4a0a-a492-3a177e16eb11","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,8,0,5,14,27,3334,0,2521,6042,11897,28.0238715642599,0,21.1902160208456,50.7859124148945,14,"legumes",29.6296296296296,0,18.5185185185185,51.8518518518518,"legumes"
"e87291fb-8da5-4c7a-af30-4413737f2401","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,4,0,4,5,13,3360,0,3360,1901,8621,38.9745969145111,0,38.9745969145111,22.0508061709778,5,"fruits",30.7692307692308,0,30.7692307692308,38.4615384615385,"legumes"
"915ec45f-204b-411d-8ed7-7fdecb385e39","20f3c152-6ebf-49db-8e1a-00eebd99feb6","Finland",672,18,0,13,38,69,7877,0,5353,16107,29337,26.8500528343048,0,18.2465828135119,54.9033643521832,38,"legumes",26.0869565217391,0,18.8405797101449,55.0724637681159,"legumes"
"199d1269-1d8a-420a-a986-1f4f2ab4355f","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",756,16,12,1,10,39,8461,4858,241,6390,19950,42.4110275689223,24.3508771929825,1.20802005012531,32.0300751879699,16,"feculents",41.025641025641,30.7692307692308,2.56410256410256,25.6410256410256,"feculents"
"fd0537e8-3103-47f8-9998-44570bb8a45e","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",756,41,18,6,15,80,15186,8177,1605,6846,31814,47.7337021437103,25.7025209027472,5.04494876469479,21.5188281888477,41,"feculents",51.25,22.5,7.5,18.75,"feculents"
"e433aa11-cdb7-4733-88a9-7067cf52299b","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",756,22,15,5,9,51,9317,6575,380,2658,18930,49.2181722134179,34.7332276809297,2.00739566825145,14.0412044374009,22,"feculents",43.1372549019608,29.4117647058824,9.80392156862745,17.6470588235294,"feculents"
"149c1889-4e83-4153-b763-54fb60e60d99","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",756,9,6,1,10,26,5685,4704,97,3644,14130,40.2335456475584,33.2908704883227,0.686482661004954,25.7891012031139,10,"feculents",34.6153846153846,23.0769230769231,3.84615384615385,38.4615384615385,"legumes"
"14229a71-f44e-4149-9f3c-aa7415691eae","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",756,11,7,2,12,32,6333,4839,463,5394,17029,37.1895002642551,28.4162311351224,2.71889130307123,31.6753772975512,12,"feculents",34.375,21.875,6.25,37.5,"legumes"
"a724528f-7fe6-4ad6-bba1-21cb02db2af5","213479f7-39af-4b83-b0e9-4ba473d27429","Spain",756,33,19,3,9,64,16073,9665,2348,2176,30262,53.1128147511731,31.9377437049765,7.7589055581257,7.19053598572467,33,"feculents",51.5625,29.6875,4.6875,14.0625,"feculents"
